MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,source_file,source_row_number,state_code,district_code,subdistrict_code,village_code,state_name,district_name,subdistrict_name,village_name_raw,village_name_display,village_name_normalized,row_type,has_og_marker,has_part_marker,has_rural_marker,has_ward_marker,has_double_space_raw,full_address,quality_flags,canonical_rank,duplicate_village_code_count,is_duplicate_village_code,is_canonical_village_code_row
22,CHHATTISGARH,404,Korba ,3275.0,Korba,436319,Dondro (OG) (Part),Rdir_2011_22_CHHATTISGARH.xls,413648,22,404,03275,436319,CHHATTISGARH,Korba,Korba,Dondro (OG) (Part),Dondro,DONDRO,VILLAGE,True,True,False,False,False,"Dondro, Korba, Korba, CHHATTISGARH, India",OG|PART,15.18,2,True,False
22,CHHATTISGARH,406,Bilaspur,3295.0,Bilaspur,438745,Khamtarai (Part),Rdir_2011_22_CHHATTISGARH.xls,416006,22,406,03295,438745,CHHATTISGARH,Bilaspur,Bilaspur,Khamtarai (Part),Khamtarai,KHAMTARAI,VILLAGE,False,True,False,False,False,"Khamtarai, Bilaspur, Bilaspur, CHHATTISGARH, India",PART,5.16,2,True,True
22,CHHATTISGARH,406,Bilaspur,3295.0,Bilaspur,438745,Khamtarai (OG) (Part),Rdir_2011_22_CHHATTISGARH.xls,416033,22,406,03295,438745,CHHATTISGARH,Bilaspur,Bilaspur,Khamtarai (OG) (Part),Khamtarai,KHAMTARAI,VILLAGE,True,True,False,False,False,"Khamtarai, Bilaspur, Bilaspur, CHHATTISGARH, India",OG|PART,15.21,2,True,False
22,CHHATTISGARH,406,Bilaspur,3295.0,Bilaspur,438754,Mopka (Part),Rdir_2011_22_CHHATTISGARH.xls,416015,22,406,03295,438754,CHHATTISGARH,Bilaspur,Bilaspur,Mopka (Part),Mopka,MOPKA,VILLAGE,False,True,False,False,False,"Mopka, Bilaspur, Bilaspur, CHHATTISGARH, India",PART,5.12,2,True,True
22,CHHATTISGARH,406,Bilaspur,3295.0,Bilaspur,438754,Mopka (OG) (Part),Rdir_2011_22_CHHATTISGARH.xls,416035,22,406,03295,438754,CHHATTISGARH,Bilaspur,Bilaspur,Mopka (OG) (Part),Mopka,MOPKA,VILLAGE,True,True,False,False,False,"Mopka, Bilaspur, Bilaspur, CHHATTISGARH, India",OG|PART,15.17,2,True,False
22,CHHATTISGARH,406,Bilaspur,3295.0,Bilaspur,438757,Bahtarai (Part),Rdir_2011_22_CHHATTISGARH.xls,416018,22,406,03295,438757,CHHATTISGARH,Bilaspur,Bilaspur,Bahtarai (Part),Bahtarai,BAHTARAI,VILLAGE,False,True,False,False,False,"Bahtarai, Bilaspur, Bilaspur, CHHATTISGARH, India",PART,5.15,2,True,True
22,CHHATTISGARH,406,Bilaspur,3295.0,Bilaspur,438757,Behtarai (OG) (Part),Rdir_2011_22_CHHATTISGARH.xls,416034,22,406,03295,438757,CHHATTISGARH,Bilaspur,Bilaspur,Behtarai (OG) (Part),Behtarai,BEHTARAI,VILLAGE,True,True,False,False,False,"Behtarai, Bilaspur, Bilaspur, CHHATTISGARH, India",OG|PART,15.2,2,True,False
22,CHHATTISGARH,407,Kabeerdham,3298.0,Kawardha,439181,Saigona (Part),Rdir_2011_22_CHHATTISGARH.xls,416447,22,407,03298,439181,CHHATTISGARH,Kabeerdham,Kawardha,Saigona (Part),Saigona,SAIGONA,VILLAGE,False,True,False,False,False,"Saigona, Kawardha, Kabeerdham, CHHATTISGARH, India",PART,5.14,2,True,True
22,CHHATTISGARH,407,Kabeerdham,3298.0,Kawardha,439181,Sagona (OG) (Part),Rdir_2011_22_CHHATTISGARH.xls,416485,22,407,03298,439181,CHHATTISGARH,Kabeerdham,Kawardha,Sagona (OG) (Part),Sagona,SAGONA,VILLAGE,True,True,False,False,False,"Sagona, Kawardha, Kabeerdham, CHHATTISGARH, India",OG|PART,15.18,2,True,False
22,CHHATTISGARH,407,Kabeerdham,3298.0,Kawardha,439182,Ghothiya (Part),Rdir_2011_22_CHHATTISGARH.xls,416448,22,407,03298,439182,CHHATTISGARH,Kabeerdham,Kawardha,Ghothiya (Part),Ghothiya,GHOTHIYA,VILLAGE,False,True,False,False,False,"Ghothiya, Kawardha, Kabeerdham, CHHATTISGARH, India",PART,5.15,2,True,True
22,CHHATTISGARH,407,Kabeerdham,3298.0,Kawardha,439182,Ghotiya (OG) (Part),Rdir_2011_22_CHHATTISGARH.xls,416484,22,407,03298,439182,CHHATTISGARH,Kabeerdham,Kawardha,Ghotiya (OG) (Part),Ghotiya,GHOTIYA,VILLAGE,True,True,False,False,False,"Ghotiya, Kawardha, Kabeerdham, CHHATTISGARH, India",OG|PART,15.19,2,True,False
22,CHHATTISGARH,407,Kabeerdham,3298.0,Kawardha,439184,Talpur (Part),Rdir_2011_22_CHHATTISGARH.xls,416450,22,407,03298,439184,CHHATTISGARH,Kabeerdham,Kawardha,Talpur (Part),Talpur,TALPUR,VILLAGE,False,True,False,False,False,"Talpur, Kawardha, Kabeerdham, CHHATTISGARH, India",PART,5.13,2,True,True
22,CHHATTISGARH,407,Kabeerdham,3298.0,Kawardha,439184,Talpur (OG) (Part),Rdir_2011_22_CHHATTISGARH.xls,416483,22,407,03298,439184,CHHATTISGARH,Kabeerdham,Kawardha,Talpur (OG) (Part),Talpur,TALPUR,VILLAGE,True,True,False,False,False,"Talpur, Kawardha, Kabeerdham, CHHATTISGARH, India",OG|PART,15.18,2,True,False
22,CHHATTISGARH,409,Durg,3317.0,Durg,442597,Dumardih (Part),Rdir_2011_22_CHHATTISGARH.xls,419887,22,409,03317,442597,CHHATTISGARH,Durg,Durg,Dumardih (Part),Dumardih,DUMARDIH,VILLAGE,False,True,False,False,False,"Dumardih, Durg, Durg, CHHATTISGARH, India",PART,5.15,2,True,True
22,CHHATTISGARH,409,Durg,3317.0,Durg,442597,Dumardih (OG) (Part),Rdir_2011_22_CHHATTISGARH.xls,419920,22,409,03317,442597,CHHATTISGARH,Durg,Durg,Dumardih (OG) (Part),Dumardih,DUMARDIH,VILLAGE,True,True,False,False,False,"Dumardih, Durg, Durg, CHHATTISGARH, India",OG|PART,15.2,2,True,False
22,CHHATTISGARH,410,Raipur,3334.0,Tilda,444897,Sinodha (Part),Rdir_2011_22_CHHATTISGARH.xls,422205,22,410,03334,444897,CHHATTISGARH,Raipur,Tilda,Sinodha (Part),Sinodha,SINODHA,VILLAGE,False,True,False,False,False,"Sinodha, Tilda, Raipur, CHHATTISGARH, India",PART,5.14,2,True,True
22,CHHATTISGARH,410,Raipur,3334.0,Tilda,444897,Sinodha (OG) (Part),Rdir_2011_22_CHHATTISGARH.xls,422324,22,410,03334,444897,CHHATTISGARH,Raipur,Tilda,Sinodha (OG) (Part),Sinodha,SINODHA,VILLAGE,True,True,False,False,False,"Sinodha, Tilda, Raipur, CHHATTISGARH, India",OG|PART,15.19,2,True,False
22,CHHATTISGARH,410,Raipur,3334.0,Tilda,444923,Kohka (Part),Rdir_2011_22_CHHATTISGARH.xls,422231,22,410,03334,444923,CHHATTISGARH,Raipur,Tilda,Kohka (Part),Kohka,KOHKA,VILLAGE,False,True,False,False,False,"Kohka, Tilda, Raipur, CHHATTISGARH, India",PART,5.12,2,True,True
22,CHHATTISGARH,410,Raipur,3334.0,Tilda,444923,Kohka (OG) (Part),Rdir_2011_22_CHHATTISGARH.xls,422325,22,410,03334,444923,CHHATTISGARH,Raipur,Tilda,Kohka (OG) (Part),Kohka,KOHKA,VILLAGE,True,True,False,False,False,"Kohka, Tilda, Raipur, CHHATTISGARH, India",OG|PART,15.17,2,True,False
22,CHHATTISGARH,411,Mahasamund,3341.0,Mahasamund,446254,Machewa (Part),Rdir_2011_22_CHHATTISGARH.xls,423572,22,411,03341,446254,CHHATTISGARH,Mahasamund,Mahasamund,Machewa (Part),Machewa,MACHEWA,VILLAGE,False,True,False,False,False,"Machewa, Mahasamund, Mahasamund, CHHATTISGARH, India",PART,5.14,2,True,True
22,CHHATTISGARH,411,Mahasamund,3341.0,Mahasamund,446254,Machewa (OG) (Part),Rdir_2011_22_CHHATTISGARH.xls,423597,22,411,03341,446254,CHHATTISGARH,Mahasamund,Mahasamund,Machewa (OG) (Part),Machewa,MACHEWA,VILLAGE,True,True,False,False,False,"Machewa, Mahasamund, Mahasamund, CHHATTISGARH, India",OG|PART,15.19,2,True,False
23,MADHYA PRADESH,418,Sheopur ,3382.0,Sheopur,451662,Salapura (Part),Rdir_2011_23_MADHYA_PRADESH.xls,429030,23,418,03382,451662,MADHYA PRADESH,Sheopur,Sheopur,Salapura (Part),Salapura,SALAPURA,VILLAGE,False,True,False,False,False,"Salapura, Sheopur, Sheopur, MADHYA PRADESH, India",PART,5.15,2,True,True
23,MADHYA PRADESH,418,Sheopur ,3382.0,Sheopur,451662,Salapura (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,429100,23,418,03382,451662,MADHYA PRADESH,Sheopur,Sheopur,Salapura (OG) (Part),Salapura,SALAPURA,VILLAGE,True,True,False,False,False,"Salapura, Sheopur, Sheopur, MADHYA PRADESH, India",OG|PART,15.2,2,True,False
23,MADHYA PRADESH,425,Chhatarpur,3429.0,Chhatarpur,457899,Bagota (Part),Rdir_2011_23_MADHYA_PRADESH.xls,435322,23,425,03429,457899,MADHYA PRADESH,Chhatarpur,Chhatarpur,Bagota (Part),Bagota,BAGOTA,VILLAGE,False,True,False,False,False,"Bagota, Chhatarpur, Chhatarpur, MADHYA PRADESH, India",PART,5.13,2,True,True
23,MADHYA PRADESH,425,Chhatarpur,3429.0,Chhatarpur,457899,Bagota (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,435378,23,425,03429,457899,MADHYA PRADESH,Chhatarpur,Chhatarpur,Bagota (OG) (Part),Bagota,BAGOTA,VILLAGE,True,True,False,False,False,"Bagota, Chhatarpur, Chhatarpur, MADHYA PRADESH, India",OG|PART,15.18,2,True,False
23,MADHYA PRADESH,425,Chhatarpur,3429.0,Chhatarpur,457911,Saura (Part),Rdir_2011_23_MADHYA_PRADESH.xls,435334,23,425,03429,457911,MADHYA PRADESH,Chhatarpur,Chhatarpur,Saura (Part),Saura,SAURA,VILLAGE,False,True,False,False,False,"Saura, Chhatarpur, Chhatarpur, MADHYA PRADESH, India",PART,5.12,2,True,True
23,MADHYA PRADESH,425,Chhatarpur,3429.0,Chhatarpur,457911,Soura (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,435377,23,425,03429,457911,MADHYA PRADESH,Chhatarpur,Chhatarpur,Soura (OG) (Part),Soura,SOURA,VILLAGE,True,True,False,False,False,"Soura, Chhatarpur, Chhatarpur, MADHYA PRADESH, India",OG|PART,15.17,2,True,False
23,MADHYA PRADESH,425,Chhatarpur,3429.0,Chhatarpur,457938,Moraha (Part),Rdir_2011_23_MADHYA_PRADESH.xls,435361,23,425,03429,457938,MADHYA PRADESH,Chhatarpur,Chhatarpur,Moraha (Part),Moraha,MORAHA,VILLAGE,False,True,False,False,False,"Moraha, Chhatarpur, Chhatarpur, MADHYA PRADESH, India",PART,5.13,2,True,True
23,MADHYA PRADESH,425,Chhatarpur,3429.0,Chhatarpur,457938,Moraha (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,435379,23,425,03429,457938,MADHYA PRADESH,Chhatarpur,Chhatarpur,Moraha (OG) (Part),Moraha,MORAHA,VILLAGE,True,True,False,False,False,"Moraha, Chhatarpur, Chhatarpur, MADHYA PRADESH, India",OG|PART,15.18,2,True,False
23,MADHYA PRADESH,427,Sagar,3450.0,Garhakota,461015,Magardha (Part),Rdir_2011_23_MADHYA_PRADESH.xls,438464,23,427,03450,461015,MADHYA PRADESH,Sagar,Garhakota,Magardha (Part),Magardha,MAGARDHA,VILLAGE,False,True,False,False,False,"Magardha, Garhakota, Sagar, MADHYA PRADESH, India",PART,5.15,2,True,True
23,MADHYA PRADESH,427,Sagar,3450.0,Garhakota,461015,Magardha (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,438526,23,427,03450,461015,MADHYA PRADESH,Sagar,Garhakota,Magardha (OG) (Part),Magardha,MAGARDHA,VILLAGE,True,True,False,False,False,"Magardha, Garhakota, Sagar, MADHYA PRADESH, India",OG|PART,15.2,2,True,False
23,MADHYA PRADESH,434,Ratlam,3501.0,Jaora,470078,Kumhari (Dewas) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,447586,23,434,03501,470078,MADHYA PRADESH,Ratlam,Jaora,Kumhari (Dewas) (Part),Kumhari (Dewas),KUMHARI DEWAS,VILLAGE,False,True,False,False,False,"Kumhari (Dewas), Jaora, Ratlam, MADHYA PRADESH, India",PART,5.22,2,True,True
23,MADHYA PRADESH,434,Ratlam,3501.0,Jaora,470078,Kumhari (OG) (Part) ,Rdir_2011_23_MADHYA_PRADESH.xls,447721,23,434,03501,470078,MADHYA PRADESH,Ratlam,Jaora,Kumhari (OG) (Part),Kumhari,KUMHARI,VILLAGE,True,True,False,False,False,"Kumhari, Jaora, Ratlam, MADHYA PRADESH, India",OG|PART,15.19,2,True,False
23,MADHYA PRADESH,434,Ratlam,3501.0,Jaora,470117,Bhimakhedi (Part),Rdir_2011_23_MADHYA_PRADESH.xls,447625,23,434,03501,470117,MADHYA PRADESH,Ratlam,Jaora,Bhimakhedi (Part),Bhimakhedi,BHIMAKHEDI,VILLAGE,False,True,False,False,False,"Bhimakhedi, Jaora, Ratlam, MADHYA PRADESH, India",PART,5.17,2,True,True
23,MADHYA PRADESH,434,Ratlam,3501.0,Jaora,470117,Bhimakhedi (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,447723,23,434,03501,470117,MADHYA PRADESH,Ratlam,Jaora,Bhimakhedi (OG) (Part),Bhimakhedi,BHIMAKHEDI,VILLAGE,True,True,False,False,False,"Bhimakhedi, Jaora, Ratlam, MADHYA PRADESH, India",OG|PART,15.22,2,True,False
23,MADHYA PRADESH,434,Ratlam,3501.0,Jaora,470146,Bamankhedi (Part),Rdir_2011_23_MADHYA_PRADESH.xls,447654,23,434,03501,470146,MADHYA PRADESH,Ratlam,Jaora,Bamankhedi (Part),Bamankhedi,BAMANKHEDI,VILLAGE,False,True,False,False,False,"Bamankhedi, Jaora, Ratlam, MADHYA PRADESH, India",PART,5.17,2,True,True
23,MADHYA PRADESH,434,Ratlam,3501.0,Jaora,470146,Bamankhedi (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,447724,23,434,03501,470146,MADHYA PRADESH,Ratlam,Jaora,Bamankhedi (OG) (Part),Bamankhedi,BAMANKHEDI,VILLAGE,True,True,False,False,False,"Bamankhedi, Jaora, Ratlam, MADHYA PRADESH, India",OG|PART,15.22,2,True,False
23,MADHYA PRADESH,434,Ratlam,3501.0,Jaora,470147,Banna Kheda (Part),Rdir_2011_23_MADHYA_PRADESH.xls,447655,23,434,03501,470147,MADHYA PRADESH,Ratlam,Jaora,Banna Kheda (Part),Banna Kheda,BANNA KHEDA,VILLAGE,False,True,False,False,False,"Banna Kheda, Jaora, Ratlam, MADHYA PRADESH, India",PART,5.18,2,True,True
23,MADHYA PRADESH,434,Ratlam,3501.0,Jaora,470147,Bannakheda (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,447722,23,434,03501,470147,MADHYA PRADESH,Ratlam,Jaora,Bannakheda (OG) (Part),Bannakheda,BANNAKHEDA,VILLAGE,True,True,False,False,False,"Bannakheda, Jaora, Ratlam, MADHYA PRADESH, India",OG|PART,15.22,2,True,False
23,MADHYA PRADESH,434,Ratlam,3501.0,Jaora,470150,Sejawata (Part),Rdir_2011_23_MADHYA_PRADESH.xls,447658,23,434,03501,470150,MADHYA PRADESH,Ratlam,Jaora,Sejawata (Part),Sejawata,SEJAWATA,VILLAGE,False,True,False,False,False,"Sejawata, Jaora, Ratlam, MADHYA PRADESH, India",PART,5.15,2,True,True
23,MADHYA PRADESH,434,Ratlam,3501.0,Jaora,470150,Sejawata (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,447725,23,434,03501,470150,MADHYA PRADESH,Ratlam,Jaora,Sejawata (OG) (Part),Sejawata,SEJAWATA,VILLAGE,True,True,False,False,False,"Sejawata, Jaora, Ratlam, MADHYA PRADESH, India",OG|PART,15.2,2,True,False
23,MADHYA PRADESH,435,Ujjain,3510.0,Mahidpur,471377,Barapathar (Part),Rdir_2011_23_MADHYA_PRADESH.xls,448900,23,435,03510,471377,MADHYA PRADESH,Ujjain,Mahidpur,Barapathar (Part),Barapathar,BARAPATHAR,VILLAGE,False,True,False,False,False,"Barapathar, Mahidpur, Ujjain, MADHYA PRADESH, India",PART,5.17,2,True,True
23,MADHYA PRADESH,435,Ujjain,3510.0,Mahidpur,471377,Barapathar (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,449012,23,435,03510,471377,MADHYA PRADESH,Ujjain,Mahidpur,Barapathar (OG) (Part),Barapathar,BARAPATHAR,VILLAGE,True,True,False,False,False,"Barapathar, Mahidpur, Ujjain, MADHYA PRADESH, India",OG|PART,15.22,2,True,False
23,MADHYA PRADESH,435,Ujjain,3510.0,Mahidpur,471380,Tajpura (Part),Rdir_2011_23_MADHYA_PRADESH.xls,448903,23,435,03510,471380,MADHYA PRADESH,Ujjain,Mahidpur,Tajpura (Part),Tajpura,TAJPURA,VILLAGE,False,True,False,False,False,"Tajpura, Mahidpur, Ujjain, MADHYA PRADESH, India",PART,5.14,2,True,True
23,MADHYA PRADESH,435,Ujjain,3510.0,Mahidpur,471380,Tajpura (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,449011,23,435,03510,471380,MADHYA PRADESH,Ujjain,Mahidpur,Tajpura (OG) (Part),Tajpura,TAJPURA,VILLAGE,True,True,False,False,False,"Tajpura, Mahidpur, Ujjain, MADHYA PRADESH, India",OG|PART,15.19,2,True,False
23,MADHYA PRADESH,435,Ujjain,3510.0,Mahidpur,471381,Bhimakheda (Part),Rdir_2011_23_MADHYA_PRADESH.xls,448904,23,435,03510,471381,MADHYA PRADESH,Ujjain,Mahidpur,Bhimakheda (Part),Bhimakheda,BHIMAKHEDA,VILLAGE,False,True,False,False,False,"Bhimakheda, Mahidpur, Ujjain, MADHYA PRADESH, India",PART,5.17,2,True,True
23,MADHYA PRADESH,435,Ujjain,3510.0,Mahidpur,471381,Bhimkheda (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,449010,23,435,03510,471381,MADHYA PRADESH,Ujjain,Mahidpur,Bhimkheda (OG) (Part),Bhimkheda,BHIMKHEDA,VILLAGE,True,True,False,False,False,"Bhimkheda, Mahidpur, Ujjain, MADHYA PRADESH, India",OG|PART,15.21,2,True,False
23,MADHYA PRADESH,435,Ujjain,3514.0,Badnagar,472046,Badnagar Kasba (Part),Rdir_2011_23_MADHYA_PRADESH.xls,449576,23,435,03514,472046,MADHYA PRADESH,Ujjain,Badnagar,Badnagar Kasba (Part),Badnagar Kasba,BADNAGAR KASBA,VILLAGE,False,True,False,False,False,"Badnagar Kasba, Badnagar, Ujjain, MADHYA PRADESH, India",PART,5.21,2,True,True
23,MADHYA PRADESH,435,Ujjain,3514.0,Badnagar,472046,Badnagar Kasba (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,449676,23,435,03514,472046,MADHYA PRADESH,Ujjain,Badnagar,Badnagar Kasba (OG) (Part),Badnagar Kasba,BADNAGAR KASBA,VILLAGE,True,True,False,False,False,"Badnagar Kasba, Badnagar, Ujjain, MADHYA PRADESH, India",OG|PART,15.26,2,True,False
23,MADHYA PRADESH,435,Ujjain,3514.0,Badnagar,472048,Jafla (Part),Rdir_2011_23_MADHYA_PRADESH.xls,449578,23,435,03514,472048,MADHYA PRADESH,Ujjain,Badnagar,Jafla (Part),Jafla,JAFLA,VILLAGE,False,True,False,False,False,"Jafla, Badnagar, Ujjain, MADHYA PRADESH, India",PART,5.12,2,True,True
23,MADHYA PRADESH,435,Ujjain,3514.0,Badnagar,472048,Jafla (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,449677,23,435,03514,472048,MADHYA PRADESH,Ujjain,Badnagar,Jafla (OG) (Part),Jafla,JAFLA,VILLAGE,True,True,False,False,False,"Jafla, Badnagar, Ujjain, MADHYA PRADESH, India",OG|PART,15.17,2,True,False
23,MADHYA PRADESH,442,Rajgarh,3566.0,Biaora,479671,Nayapura (Part),Rdir_2011_23_MADHYA_PRADESH.xls,457262,23,442,03566,479671,MADHYA PRADESH,Rajgarh,Biaora,Nayapura (Part),Nayapura,NAYAPURA,VILLAGE,False,True,False,False,False,"Nayapura, Biaora, Rajgarh, MADHYA PRADESH, India",PART,5.15,2,True,True
23,MADHYA PRADESH,442,Rajgarh,3566.0,Biaora,479671,Nayapura (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,457522,23,442,03566,479671,MADHYA PRADESH,Rajgarh,Biaora,Nayapura (OG) (Part),Nayapura,NAYAPURA,VILLAGE,True,True,False,False,False,"Nayapura, Biaora, Rajgarh, MADHYA PRADESH, India",OG|PART,15.2,2,True,False
23,MADHYA PRADESH,442,Rajgarh,3566.0,Biaora,479675,Mohinipura (Part),Rdir_2011_23_MADHYA_PRADESH.xls,457266,23,442,03566,479675,MADHYA PRADESH,Rajgarh,Biaora,Mohinipura (Part),Mohinipura,MOHINIPURA,VILLAGE,False,True,False,False,False,"Mohinipura, Biaora, Rajgarh, MADHYA PRADESH, India",PART,5.17,2,True,True
23,MADHYA PRADESH,442,Rajgarh,3566.0,Biaora,479675,Mohnipura (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,457521,23,442,03566,479675,MADHYA PRADESH,Rajgarh,Biaora,Mohnipura (OG) (Part),Mohnipura,MOHNIPURA,VILLAGE,True,True,False,False,False,"Mohnipura, Biaora, Rajgarh, MADHYA PRADESH, India",OG|PART,15.21,2,True,False
23,MADHYA PRADESH,443,Vidisha,3573.0,Basoda,481241,Behlot (Part),Rdir_2011_23_MADHYA_PRADESH.xls,458842,23,443,03573,481241,MADHYA PRADESH,Vidisha,Basoda,Behlot (Part),Behlot,BEHLOT,VILLAGE,False,True,False,False,False,"Behlot, Basoda, Vidisha, MADHYA PRADESH, India",PART,5.13,2,True,True
23,MADHYA PRADESH,443,Vidisha,3573.0,Basoda,481241,Behalot (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,458923,23,443,03573,481241,MADHYA PRADESH,Vidisha,Basoda,Behalot (OG) (Part),Behalot,BEHALOT,VILLAGE,True,True,False,False,False,"Behalot, Basoda, Vidisha, MADHYA PRADESH, India",OG|PART,15.19,2,True,False
23,MADHYA PRADESH,443,Vidisha,3573.0,Basoda,481243,Hatoda (Part),Rdir_2011_23_MADHYA_PRADESH.xls,458844,23,443,03573,481243,MADHYA PRADESH,Vidisha,Basoda,Hatoda (Part),Hatoda,HATODA,VILLAGE,False,True,False,False,False,"Hatoda, Basoda, Vidisha, MADHYA PRADESH, India",PART,5.13,2,True,True
23,MADHYA PRADESH,443,Vidisha,3573.0,Basoda,481243,Hatoda (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,458922,23,443,03573,481243,MADHYA PRADESH,Vidisha,Basoda,Hatoda (OG) (Part),Hatoda,HATODA,VILLAGE,True,True,False,False,False,"Hatoda, Basoda, Vidisha, MADHYA PRADESH, India",OG|PART,15.18,2,True,False
23,MADHYA PRADESH,445,Sehore,3582.0,Sehore,482651,Sherpur (Part),Rdir_2011_23_MADHYA_PRADESH.xls,460265,23,445,03582,482651,MADHYA PRADESH,Sehore,Sehore,Sherpur (Part),Sherpur,SHERPUR,VILLAGE,False,True,False,False,False,"Sherpur, Sehore, Sehore, MADHYA PRADESH, India",PART,5.14,2,True,True
23,MADHYA PRADESH,445,Sehore,3582.0,Sehore,482651,Sherpur (Vaishali Nagar) (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,460333,23,445,03582,482651,MADHYA PRADESH,Sehore,Sehore,Sherpur (Vaishali Nagar) (OG) (Part),Sherpur (Vaishali Nagar),SHERPUR VAISHALI NAGAR,VILLAGE,True,True,False,False,False,"Sherpur (Vaishali Nagar), Sehore, Sehore, MADHYA PRADESH, India",OG|PART,15.36,2,True,False
23,MADHYA PRADESH,445,Sehore,3584.0,Ashta,482932,Ghanshyampura (Part),Rdir_2011_23_MADHYA_PRADESH.xls,460549,23,445,03584,482932,MADHYA PRADESH,Sehore,Ashta,Ghanshyampura (Part),Ghanshyampura,GHANSHYAMPURA,VILLAGE,False,True,False,False,False,"Ghanshyampura, Ashta, Sehore, MADHYA PRADESH, India",PART,5.2,2,True,True
23,MADHYA PRADESH,445,Sehore,3584.0,Ashta,482932,Ghanshyampura (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,460678,23,445,03584,482932,MADHYA PRADESH,Sehore,Ashta,Ghanshyampura (OG) (Part),Ghanshyampura,GHANSHYAMPURA,VILLAGE,True,True,False,False,False,"Ghanshyampura, Ashta, Sehore, MADHYA PRADESH, India",OG|PART,15.25,2,True,False
23,MADHYA PRADESH,446,Raisen,3594.0,Baraily,484512,Dhokheda (Part),Rdir_2011_23_MADHYA_PRADESH.xls,462141,23,446,03594,484512,MADHYA PRADESH,Raisen,Baraily,Dhokheda (Part),Dhokheda,DHOKHEDA,VILLAGE,False,True,False,False,False,"Dhokheda, Baraily, Raisen, MADHYA PRADESH, India",PART,5.15,2,True,True
23,MADHYA PRADESH,446,Raisen,3594.0,Baraily,484512,Dhokheda (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,462227,23,446,03594,484512,MADHYA PRADESH,Raisen,Baraily,Dhokheda (OG) (Part),Dhokheda,DHOKHEDA,VILLAGE,True,True,False,False,False,"Dhokheda, Baraily, Raisen, MADHYA PRADESH, India",OG|PART,15.2,2,True,False
23,MADHYA PRADESH,446,Raisen,3594.0,Baraily,484517,Kamton (Part),Rdir_2011_23_MADHYA_PRADESH.xls,462146,23,446,03594,484517,MADHYA PRADESH,Raisen,Baraily,Kamton (Part),Kamton,KAMTON,VILLAGE,False,True,False,False,False,"Kamton, Baraily, Raisen, MADHYA PRADESH, India",PART,5.13,2,True,True
23,MADHYA PRADESH,446,Raisen,3594.0,Baraily,484517,Kamton (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,462226,23,446,03594,484517,MADHYA PRADESH,Raisen,Baraily,Kamton (OG) (Part),Kamton,KAMTON,VILLAGE,True,True,False,False,False,"Kamton, Baraily, Raisen, MADHYA PRADESH, India",OG|PART,15.18,2,True,False
23,MADHYA PRADESH,449,Hoshangabad,3613.0,Itarsi,487350,Pathrauta (Part),Rdir_2011_23_MADHYA_PRADESH.xls,465003,23,449,03613,487350,MADHYA PRADESH,Hoshangabad,Itarsi,Pathrauta (Part),Pathrauta,PATHRAUTA,VILLAGE,False,True,False,False,False,"Pathrauta, Itarsi, Hoshangabad, MADHYA PRADESH, India",PART,5.16,2,True,True
23,MADHYA PRADESH,449,Hoshangabad,3613.0,Itarsi,487350,Pathrauta (OG) (Part),Rdir_2011_23_MADHYA_PRADESH.xls,465067,23,449,03613,487350,MADHYA PRADESH,Hoshangabad,Itarsi,Pathrauta (OG) (Part),Pathrauta,PATHRAUTA,VILLAGE,True,True,False,False,False,"Pathrauta, Itarsi, Hoshangabad, MADHYA PRADESH, India",OG|PART,15.21,2,True,False
23,MADHYA PRADESH,452,Narsimhapur,3634.0,Gotegaon,490531,Gotegaon (Part),Rdir_2011_23_MADHYA_PRADESH.xls,468209,23,452,03634,490531,MADHYA PRADESH,Narsimhapur,Gotegaon,Gotegaon (Part),Gotegaon,GOTEGAON,VILLAGE,False,True,False,False,False,"Gotegaon, Gotegaon, Narsimhapur, MADHYA PRADESH, India",PART,5.15,2,True,True
